Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
SFO,JFK,117,1000733,1223900,8215,2586,8520472,37937002
MYR,LGA,32,124307,158203,1181,563,258790,37937002
PHL,JFK,68,31220,50472,908,94,11880992,37937002
ACY,LGA,14,3253,4410,29,98,270609,37937002
IND,JFK,27,13488,18262,361,664,1720796,37937002
JAX,JFK,21,103596,140250,1044,829,1316528,37937002
SFO,LGA,1,52,160,1,2579,8520472,37937002
ACY,JFK,4,514,543,4,92,270609,37937002
SCE,LGA,1,24,50,1,208,145550,37937002
OKC,JFK,1,151,160,1,1345,1207519,37937002
PBI,LGA,46,194197,253282,1884,1035,5501752,37937002
FLL,LGA,58,675718,794026,5237,1076,5501752,37937002
CHO,LGA,13,11988,32492,961,305,195012,37937002
FLL,JFK,57,567962,676983,4633,1069,5501752,37937002
PBI,JFK,28,296787,388166,2637,1028,5501752,37937002
SLC,LGA,7,3695,4218,24,1982,1111600,37937002
SLC,JFK,38,247651,298723,1780,1989,1111600,37937002
IAH,LGA,50,319427,431048,3285,1416,5726705,37937002
HOU,JFK,20,72135,96818,914,1428,5726705,37937002
IAH,JFK,47,95327,118432,1062,1417,5726705,37937002
ATL,JFK,86,281783,338383,2163,760,5385586,37937002
ATL,LGA,94,1120845,1529515,10166,761,5385586,37937002
BUF,JFK,86,401928,537248,4469,301,1124055,37937002
BUF,LGA,39,86815,137056,3144,292,1124055,37937002
AGS,LGA,5,892,1500,27,678,534612,37937002
ORD,LGA,90,1088249,1408436,9985,733,19031272,37937002
DTW,LGA,91,507780,605506,5226,501,8847562,37937002
ORD,JFK,117,272013,362778,4020,740,19031272,37937002
DTW,JFK,111,125340,170561,2003,508,8847562,37937002
MDW,LGA,15,92898,159980,2219,725,19031272,37937002
BTV,JFK,46,197364,270786,2608,267,207028,37937002
CVG,JFK,80,92237,138269,1574,589,2158643,37937002
CVG,LGA,104,161925,275460,3401,585,2158643,37937002
DSM,LGA,37,12509,28377,651,1031,554101,37937002
BHM,LGA,28,24357,39395,788,866,1123146,37937002
BTV,LGA,13,43519,73384,1983,258,207028,37937002
STL,LGA,13,129463,210444,1510,887,2818688,37937002
STL,JFK,54,28141,42041,898,892,2818688,37937002
GSP,LGA,31,14655,34396,681,610,630098,37937002
GSO,LGA,62,70790,134247,2626,461,707185,37937002
HSV,LGA,6,1094,3348,67,823,397228,37937002
BGM,LGA,1,48,50,1,146,244870,37937002
CKB,LGA,2,94,100,2,352,92099,37937002
CHS,LGA,76,76150,120355,2353,641,647194,37937002
MHT,LGA,29,32229,66739,1956,195,404074,37937002
DSM,JFK,1,15,37,1,1038,554101,37937002
BDR,JRB,3,24,96,12,56,894401,37937002
MHT,JFK,1,15,50,1,199,404074,37937002
MDT,LGA,32,4037,8741,242,157,533802,37937002
MDT,JFK,4,340,412,5,160,533802,37937002
BHM,JFK,2,86,126,2,866,1123146,37937002
CHS,JFK,1,169,176,1,636,647194,37937002
FWA,JFK,1,62,76,1,598,411625,37937002
PIT,JFK,91,131067,191602,2646,340,2355391,37937002
PVD,JFK,38,25965,32737,641,144,1599312,37937002
PIT,LGA,121,148282,209108,3486,335,2355391,37937002
PVD,LGA,25,19260,46269,1362,143,1599312,37937002
ROC,LGA,26,47284,87160,2241,254,1033155,37937002
BNA,JFK,52,36555,57451,997,766,1556368,37937002
LAS,JFK,83,604092,708040,4532,2248,1879093,37937002
BNA,LGA,19,91542,163895,1168,764,1556368,37937002
LEX,LGA,26,9006,19599,392,604,464042,37937002
SAN,JFK,45,225840,266558,1602,2446,3019274,37937002
MKE,LGA,33,164575,223033,2202,738,1550451,37937002
ROC,JFK,53,219266,311197,2930,264,1033155,37937002
LAS,LGA,1,124,124,1,2242,1879093,37937002
SAN,LGA,2,179,220,2,2440,3019274,37937002
HVN,LGA,1,25,37,1,62,845573,37937002
XNA,LGA,24,13668,27569,733,1147,455408,37937002
GRR,LGA,12,10279,16900,338,618,776505,37937002
CID,LGA,13,3150,5671,145,929,254911,37937002
XNA,JFK,1,24,50,1,1150,455408,37937002
MSP,LGA,43,273343,402742,2628,1020,3237612,37937002
LAX,JFK,113,1277731,1560121,9850,2475,25536790,37937002
SAT,JFK,1,91,114,1,1587,2030691,37937002
MSP,JFK,62,206083,244497,1851,1028,3237612,37937002
MSY,LGA,34,47778,61816,496,1183,1168547,37937002
MSY,JFK,21,107036,137312,1049,1182,1168547,37937002
LAX,LGA,1,158,160,1,2469,25536790,37937002
FSD,LGA,1,51,62,1,1186,233503,37937002
IAD,JFK,107,246337,371102,4665,228,10755872,37937002
DCA,JFK,89,123724,185070,3328,213,10755872,37937002
DCA,LGA,69,501940,1215019,10643,214,10755872,37937002
ABQ,JFK,1,94,160,1,1825,846582,37937002
ILM,LGA,30,39186,59381,1132,501,348054,37937002
SMF,JFK,12,39452,50400,336,2521,2101138,37937002
MCI,LGA,15,82222,122842,1401,1107,2046083,37937002
MCI,JFK,3,410,498,3,1113,2046083,37937002
IAD,LGA,93,91739,154924,2172,229,10755872,37937002
LIT,LGA,1,90,148,1,1085,675921,37937002
MSN,LGA,37,16261,25989,567,812,562065,37937002
MEM,LGA,59,113646,143478,1552,963,1298529,37937002
MCO,LGA,66,360909,450680,3085,950,2060968,37937002
MEM,JFK,1,36,76,1,964,1298529,37937002
MCO,JFK,80,663659,790069,5314,944,2060968,37937002
OAK,LGA,1,36,63,1,2569,4260236,37937002
OAK,JFK,12,143590,174000,1160,2576,4260236,37937002
HOU,LGA,2,141,367,2,1428,5726705,37937002
JAN,LGA,1,108,114,1,1071,537194,37937002
RDU,JFK,103,190512,262775,4319,426,1090408,37937002
ROA,LGA,15,11340,30971,836,405,298920,37937002
RDU,LGA,105,216839,291258,5866,431,1090408,37937002
PHX,JFK,46,284993,340454,2238,2153,4287323,37937002
AZA,JFK,1,12,199,1,2138,4287323,37937002
SEA,JFK,44,260877,302283,1823,2421,6713274,37937002
CAE,JFK,1,21,50,1,614,732558,37937002
CAE,LGA,12,16031,28900,578,617,732558,37937002
CMH,LGA,125,133480,229807,4401,478,1779822,37937002
BDL,JFK,68,39681,57416,1037,106,1191170,37937002
BDL,LGA,38,2876,4704,49,101,1191170,37937002
CMH,JFK,53,39945,62266,1220,483,1779822,37937002
PHL,PWM,40,89575,127048,1925,365,11880992,516026
ACY,PWM,9,999,1092,9,364,270609,516026
JFK,PWM,56,165200,235766,2699,274,37937002,516026
LGA,PWM,38,56854,86792,1769,270,37937002,516026
RIC,PWM,1,46,50,1,561,1227115,516026
BWI,PWM,12,88063,115830,990,452,2677712,516026
CLE,PWM,12,11427,14972,301,609,2094051,516026
CLT,PWM,24,37015,44153,516,812,1706469,516026
MEM,PWM,1,50,50,1,1205,1298529,516026
MCO,PWM,25,39616,48483,456,1214,2060968,516026
ATL,PWM,20,60165,69568,888,1027,5385586,516026
ORD,PWM,26,62585,79284,1202,900,19031272,516026
DTW,PWM,22,45843,60180,836,668,8847562,516026
IAD,PWM,40,52587,66454,1043,494,10755872,516026
DCA,PWM,33,60659,86330,1510,482,10755872,516026
MSP,PWM,5,4640,5750,115,1136,3237612,516026
CVG,PWM,31,29729,34558,688,810,2158643,516026
MHT,PWM,6,254,534,6,75,404074,516026
ROC,PWM,1,50,50,1,373,1033155,516026
EWR,PWM,23,65055,84874,1379,284,18968501,516026
BOS,PWM,1,26,50,1,95,9089410,516026
ALB,PWM,2,57,84,2,187,854301,516026
BGR,PWM,1,46,50,1,109,149268,516026
BIL,PDX,12,11964,16541,235,679,152320,2203745
SEA,PDX,79,470800,647992,11628,129,6713274,2203745
BFI,PDX,14,3277,8443,918,135,6713274,2203745
PHX,PDX,97,407261,541617,3929,1009,4287323,2203745
GEG,PDX,63,194987,303250,3053,279,462408,2203745
RDD,PDX,13,19048,27380,363,351,180515,2203745
ATW,PDX,1,29,50,1,1662,219780,2203745
AZA,PDX,1,100,120,1,1028,4287323,2203745
HNL,PDX,25,155315,176701,730,2603,902745,2203745
MSO,PDX,3,327,497,17,418,107552,2203745
LWS,PDX,1,39,76,1,274,60260,2203745
MFR,PDX,49,79278,135668,3104,222,200298,2203745
OAK,PDX,74,280458,421785,3728,543,4260236,2203745
IAH,PDX,31,182893,204022,1250,1825,5726705,2203745
OGG,PDX,12,75186,94219,363,2562,144378,2203745
MCO,PDX,8,22973,29264,236,2534,2060968,2203745
MSN,PDX,1,76,137,1,1644,562065,2203745
MEM,PDX,1,37,59,1,1854,1298529,2203745
ATL,PDX,28,175702,196437,1088,2172,5385586,2203745
AST,PDX,2,11,36,4,73,37093,2203745
YKM,PDX,2,300,322,3,120,234881,2203745
BZN,PDX,1,117,136,1,553,89812,2203745
BKW,PDX,1,45,160,1,2186,78730,2203745
DTW,PDX,12,37070,40890,247,1953,8847562,2203745
MDW,PDX,15,91157,120688,881,1751,19031272,2203745
ORD,PDX,46,316438,359099,2359,1739,19031272,2203745
CLT,PDX,9,18148,20380,137,2282,1706469,2203745
ANC,PDX,28,70767,84502,573,1542,365790,2203745
SJC,PDX,84,249013,377843,3255,569,1810646,2203745
JFK,PDX,24,82361,103207,667,2454,37937002,2203745
SYR,PDX,1,116,124,1,2277,645016,2203745
PDX,PDX,1,158,162,1,0,2203745,2203745
PIT,PDX,1,148,160,1,2148,2355391,2203745
RAP,PDX,1,119,120,1,964,122697,2203745
SNA,PDX,26,136000,177693,1400,859,12768395,2203745
SAN,PDX,42,139880,182505,1356,933,3019274,2203745
LAS,PDX,96,352005,474837,3542,762,1879093,2203745
PDT,PDX,11,6206,11920,388,182,84113,2203745
MKE,PDX,1,54,148,1,1718,1550451,2203745
BNA,PDX,1,119,137,1,1972,1556368,2203745
CVG,PDX,11,43095,50645,314,1975,2158643,2203745
STL,PDX,1,127,188,1,1708,2818688,2203745
EWR,PDX,25,91682,109491,683,2433,18968501,2203745
RDM,PDX,47,86385,126609,3211,116,157730,2203745
RNO,PDX,45,105520,182688,1499,444,416657,2203745
OMA,PDX,2,61,86,2,1369,839265,2203745
DAL,PDX,3,127,194,3,1626,12602170,2203745
EUG,PDX,43,60898,100149,2634,106,348425,2203745
DFW,PDX,12,198134,215233,1544,1616,12602170,2203745
BOS,PDX,13,39579,48961,361,2537,9089410,2203745
FAT,PDX,13,18989,25554,365,626,903133,2203745
ACV,PDX,2,98,150,2,327,128852,2203745
JNU,PDX,2,245,268,2,1017,30991,2203745
MCI,PDX,26,39107,49852,365,1481,2046083,2203745
ABQ,PDX,20,34079,49981,365,1111,846582,2203745
SMF,PDX,69,317365,442952,3982,479,2101138,2203745
IAD,PDX,32,43923,52733,365,2327,10755872,2203745
STS,PDX,12,19149,26808,356,489,466424,2203745
GFK,PDX,1,137,199,1,1212,97261,2203745
LAX,PDX,104,303945,379512,4120,834,25536790,2203745
MSP,PDX,41,255788,278625,1498,1426,3237612,2203745
MSY,PDX,1,124,248,2,2051,1168547,2203745
SAT,PDX,2,74,191,2,1714,2030691,2203745
SFO,PDX,110,345280,458267,3801,550,8520472,2203745
LMT,PDX,16,22523,34745,965,240,66543,2203745
PHL,PDX,22,41094,53367,378,2406,11880992,2203745
SBA,PDX,11,15708,21770,311,784,403655,2203745
OKC,PDX,1,138,140,1,1484,1207519,2203745
SLC,PDX,102,273094,353055,3279,630,1111600,2203745
COS,PDX,1,136,140,1,1027,616975,2203745
PHX,PRC,9,2370,9215,485,87,4287323,214930
FLG,PRC,4,2643,8410,111,54,128426,214930
LAS,PRC,1,122,150,3,183,1879093,214930
LAX,PRC,4,4511,8486,112,346,25536790,214930
TYS,RIC,1,41,50,1,389,692210,1227115
JFK,RIC,65,110303,176876,2374,288,37937002,1227115
LGA,RIC,80,116883,196762,3368,292,37937002,1227115
PWM,RIC,4,191,393,4,561,516026,1227115
RIC,RIC,3,174,222,3,0,1227115,1227115
PDX,RIC,1,137,138,1,2379,2203745,1227115
SAV,RIC,2,14,100,2,431,334562,1227115
ABE,RIC,1,81,124,1,240,811669,1227115
ALO,RIC,1,125,162,1,871,163659,1227115
SYR,RIC,1,30,30,1,392,645016,1227115
CLT,RIC,116,201089,260343,2822,256,1706469,1227115
CLE,RIC,17,31596,44748,896,362,2094051,1227115
BWI,RIC,2,178,194,2,120,2677712,1227115
MIA,RIC,22,14571,18176,367,826,11003504,1227115
ALB,RIC,1,45,50,1,407,854301,1227115
AUS,RIC,2,110,132,2,1271,1654100,1227115
TUL,RIC,1,103,136,1,1031,916037,1227115
TPA,RIC,3,375,410,3,723,2730007,1227115
BGR,RIC,1,51,160,1,670,149268,1227115
RNO,RIC,1,91,150,1,2284,416657,1227115
EWR,RIC,31,58630,89856,1714,278,18968501,1227115
BOS,RIC,41,72513,105404,1424,474,9089410,1227115
DFW,RIC,16,104387,143404,1030,1158,12602170,1227115
DAY,RIC,4,134,200,4,408,837036,1227115
IAH,RIC,22,41949,48973,963,1157,5726705,1227115
ATL,RIC,92,424160,556529,4525,481,5385586,1227115
BUF,RIC,1,43,50,1,382,1124055,1227115
ORD,RIC,80,149121,219840,3450,642,19031272,1227115
DTW,RIC,26,48987,58005,1043,456,8847562,1227115
MCO,RIC,33,49023,66775,760,667,2060968,1227115
MEM,RIC,14,11722,14793,293,726,1298529,1227115
RDU,RIC,7,333,422,7,139,1090408,1227115
ROA,RIC,4,126,187,4,147,298920,1227115
SEA,RIC,1,127,138,1,2363,6713274,1227115
PHX,RIC,1,123,124,1,1965,4287323,1227115
CAE,RIC,3,129,150,3,326,732558,1227115
CMH,RIC,7,4856,8896,65,346,1779822,1227115
GPT,RIC,2,243,250,2,832,236155,1227115
BDL,RIC,2,264,266,2,393,1191170,1227115
SLC,RIC,4,521,712,4,1863,1111600,1227115
FLL,RIC,19,24658,37200,369,805,5501752,1227115
PBI,RIC,3,295,421,3,763,5501752,1227115
PHL,RIC,95,86562,145299,2372,198,11880992,1227115
IND,RIC,4,246,426,4,508,1720796,1227115
OKC,RIC,2,127,132,2,1137,1207519,1227115
JAX,RIC,3,149,166,3,545,1316528,1227115
ACY,RIC,11,1157,1940,16,201,270609,1227115
MYR,RIC,2,146,174,2,279,258790,1227115
SFO,RIC,3,732,756,3,2449,8520472,1227115
MSY,RIC,8,623,770,9,906,1168547,1227115
MSP,RIC,17,18506,23582,466,970,3237612,1227115
LAX,RIC,2,435,442,2,2305,25536790,1227115
SAT,RIC,1,187,198,3,1335,2030691,1227115
MCI,RIC,4,296,340,4,951,2046083,1227115
IAD,RIC,25,53055,72930,1439,99,10755872,1227115
DCA,RIC,3,118,131,3,94,10755872,1227115
CHA,RIC,1,141,173,1,472,520089,1227115
IDA,RIC,1,7,346,2,1862,123123,1227115
LIT,RIC,1,45,50,1,855,675921,1227115
BTR,RIC,1,44,50,1,926,779340,1227115
ILG,RIC,1,99,162,1,176,5940496,1227115
ABQ,RIC,1,113,120,1,1637,846582,1227115
POB,RIC,1,30,173,1,187,354334,1227115
XNA,RIC,1,20,37,1,943,455408,1227115
CVG,RIC,62,53880,70057,1323,413,2158643,1227115
BHM,RIC,3,112,150,3,597,1123146,1227115
STL,RIC,22,29983,43694,874,715,2818688,1227115
CPS,RIC,2,1686,2000,40,704,2818688,1227115
HSV,RIC,3,132,222,3,565,397228,1227115
CHS,RIC,4,209,287,4,353,647194,1227115
GSP,RIC,2,80,100,2,327,630098,1227115
GSO,RIC,5,188,218,5,175,707185,1227115
MHT,RIC,3,130,286,3,487,404074,1227115
BTV,RIC,2,91,100,2,528,207028,1227115
MDT,RIC,1,37,44,1,188,533802,1227115
PIT,RIC,16,9995,23234,465,259,2355391,1227115
PVD,RIC,4,236,351,4,428,1599312,1227115
BNA,RIC,4,226,284,4,527,1556368,1227115
LEX,RIC,2,145,190,2,400,464042,1227115
SAN,RIC,2,311,332,2,2265,3019274,1227115
MKE,RIC,1,50,50,1,673,1550451,1227115
RKS,RIW,5,99,207,8,106,39942,38057
SHR,RIW,6,114,319,11,139,28601,38057
LAR,RIW,3,27,68,3,187,33099,38057
GCC,RIW,1,15,30,1,172,41474,38057
CYS,RIW,8,148,389,17,229,87759,38057
MDW,RFD,2,293,300,2,75,19031272,353381
BIF,RFD,1,158,250,1,1189,738416,353381
CLE,RFD,1,117,120,1,378,2094051,353381
ANC,RFD,1,159,200,1,2795,365790,353381
BWI,RFD,1,187,1250,5,684,2677712,353381
GRB,RFD,1,29,50,1,165,302322,353381
TYS,RFD,1,178,200,1,519,692210,353381
LGA,RFD,3,197,302,3,795,37937002,353381
PDX,RFD,1,121,140,1,1677,2203745,353381
RFD,RFD,1,80,200,1,0,353381,353381
RIC,RFD,1,101,120,1,704,1227115,353381
SFB,RFD,12,24475,26700,178,1025,2060968,353381
GRK,RFD,6,883,1880,8,907,379569,353381
MSN,RFD,2,62,100,2,66,562065,353381
MCO,RFD,1,114,143,1,1044,2060968,353381
AZA,RFD,9,10844,11700,78,1373,4287323,353381
PHX,RFD,2,305,312,2,1386,4287323,353381
SEA,RFD,2,311,320,2,1659,6713274,353381
GPT,RFD,3,369,502,3,813,236155,353381
RAP,RFD,1,123,156,1,717,122697,353381
LAS,RFD,14,22761,24468,163,1456,1879093,353381
SAN,RFD,3,382,570,3,1667,3019274,353381
SNA,RFD,1,140,182,1,1668,12768395,353381
MKE,RFD,2,125,240,2,80,1550451,353381
RIV,RFD,4,716,1164,5,1631,4092831,353381
ROC,RFD,1,21,120,1,585,1033155,353381
CDC,RFD,1,80,200,1,1307,44194,353381
DSM,RFD,2,111,120,2,240,554101,353381
CRW,RFD,3,697,1703,13,476,303331,353381
AEX,RFD,1,108,410,2,773,153451,353381
DFW,RFD,2,127,158,2,775,12602170,353381
LAW,RFD,4,611,950,4,729,112249,353381
CAK,RFD,1,121,173,1,406,699954,353381
OMA,RFD,3,276,308,3,357,839265,353381
AUS,RFD,1,53,70,1,955,1654100,353381
ALB,RFD,1,29,138,1,781,854301,353381
RNO,RFD,2,258,260,2,1609,416657,353381
TCM,RFD,3,450,816,4,1667,3356637,353381
PIA,RFD,1,141,150,1,110,372638,353381
FOE,RFD,3,432,1250,5,412,229774,353381
TOL,RFD,1,118,130,1,276,673345,353381
COS,RFD,3,297,574,3,854,616975,353381
FLL,RFD,5,4667,5680,42,1222,5501752,353381
SLC,RFD,4,562,624,5,1187,1111600,353381
MYR,RFD,1,96,131,1,807,258790,353381
NIP,RFD,1,119,420,2,922,1316528,353381
SFO,RFD,4,772,820,5,1785,8520472,353381
MUO,RFD,1,127,210,1,1361,29143,353381
IND,RFD,1,130,131,1,225,1720796,353381
MSY,RFD,1,64,70,1,844,1168547,353381
SKF,RFD,1,165,250,1,1030,2030691,353381
LAX,RFD,1,167,182,1,1687,25536790,353381
MSP,RFD,1,82,110,1,278,3237612,353381
PAM,RFD,1,118,200,1,859,163802,353381
PGD,RFD,1,153,366,3,1127,157736,353381
CID,RFD,2,81,116,2,136,254911,353381
POB,RFD,1,64,250,1,728,354334,353381
MCI,RFD,3,274,353,3,356,2046083,353381
SMF,RFD,1,138,138,1,1719,2101138,353381
ABQ,RFD,2,226,372,2,1066,846582,353381
SHV,RFD,1,164,210,1,721,389389,353381
DCA,RFD,2,250,258,2,675,10755872,353381
IAD,RFD,1,26,50,1,651,10755872,353381
YNG,RFD,1,52,160,1,440,566425,353381
BOS,RKD,12,5600,14623,857,152,9089410,40917
ORD,SJC,39,155279,182306,1300,1829,19031272,1810646
MDW,SJC,12,63482,89854,656,1838,19031272,1810646
ELP,SJC,3,335,480,3,964,738416,1810646
BUF,SJC,1,154,244,1,2293,1124055,1810646
ATL,SJC,24,90181,104366,640,2116,5385586,1810646
IAH,SJC,48,126895,142017,986,1608,5726705,1810646
RNO,SJC,30,110265,187081,1368,188,416657,1810646
AUS,SJC,13,89836,130307,934,1476,1654100,1810646
OMA,SJC,1,35,50,1,1415,839265,1810646
LGU,SJC,1,115,136,1,618,124362,1810646
TPA,SJC,1,95,160,1,2367,2730007,1810646
DFW,SJC,22,274009,309266,2201,1438,12602170,1810646
FAT,SJC,3,144,231,3,129,903133,1810646
BOS,SJC,9,30108,38100,254,2689,9089410,1810646
DAL,SJC,3,198,318,4,1450,12602170,1810646
EUG,SJC,1,146,150,1,471,348425,1810646
ACV,SJC,1,27,30,1,276,128852,1810646
EWR,SJC,12,25333,31390,199,2548,18968501,1810646
TUS,SJC,2,187,327,2,721,1009832,1810646
SLN,SJC,1,46,66,1,1323,60102,1810646
STL,SJC,1,144,182,1,1716,2818688,1810646
PIT,SJC,1,122,124,1,2236,2355391,1810646
PVD,SJC,1,135,262,1,2675,1599312,1810646
LAS,SJC,82,377235,548040,4108,386,1879093,1810646
SNA,SJC,39,356672,528771,5346,342,12768395,1810646
SAN,SJC,52,401632,548528,5217,417,3019274,1810646
BNA,SJC,3,203,319,3,1946,1556368,1810646
PHX,SJC,73,368687,545547,4030,621,4287323,1810646
SEA,SJC,87,341233,499969,3509,697,6713274,1810646
BFI,SJC,1,149,244,1,702,6713274,1810646
CSG,SJC,1,77,150,1,2112,287251,1810646
PUW,SJC,1,125,136,1,693,42027,1810646
OAK,SJC,4,405,672,5,30,4260236,1810646
HOU,SJC,1,81,131,1,1621,5726705,1810646
HNL,SJC,12,80204,96622,367,2416,902745,1810646
LAX,SJC,91,499072,804743,8785,308,25536790,1810646
MSP,SJC,26,86584,97316,696,1576,3237612,1810646
MSY,SJC,1,160,244,1,1885,1168547,1810646
BFF,SJC,1,45,50,1,1024,37298,1810646
SMF,SJC,7,4547,8599,111,94,2101138,1810646
IAD,SJC,23,23597,31446,243,2400,10755872,1810646
STS,SJC,1,6,74,1,93,466424,1810646
SHV,SJC,1,130,184,1,1625,389389,1810646
MCI,SJC,2,162,208,2,1479,2046083,1810646
ABQ,SJC,1,7,342,3,870,846582,1810646
CLE,SJC,2,180,289,2,2144,2094051,1810646
JFK,SJC,13,57738,71267,475,2569,37937002,1810646
PDX,SJC,73,243625,373550,3259,569,2203745,1810646
SLC,SJC,48,90136,111609,1373,585,1111600,1810646
FLL,SJC,1,161,244,1,2557,5501752,1810646
SBP,SJC,1,27,30,1,163,265134,1810646
OKC,SJC,1,90,120,1,1359,1207519,1810646
SBA,SJC,13,11306,35158,1171,234,403655,1810646
SFO,SJC,1,28,30,1,30,8520472,1810646
CEC,SJC,1,20,30,1,329,28873,1810646
MCI,SAF,1,14,50,1,674,2046083,145362
IDA,SAF,1,42,50,1,631,123123,145362
TUS,SAF,1,5,8,1,369,1009832,145362
ROA,SAF,1,45,50,1,1454,298920,145362
PBI,SAV,2,311,325,2,381,5501752,334562
FLL,SAV,1,156,160,1,422,5501752,334562
PHL,SAV,28,19729,24129,311,629,11880992,334562
JAX,SAV,3,80,166,3,117,1316528,334562
IND,SAV,1,97,173,1,596,1720796,334562
BOS,SAV,16,5199,6936,139,901,9089410,334562
DFW,SAV,27,33602,40897,790,925,12602170,334562
MIA,SAV,16,11896,23612,363,440,11003504,334562
TUL,SVN,2,169,361,2,892,916037,334562
EWR,SAV,22,40037,53644,1063,708,18968501,334562
CLT,SAV,111,152374,226133,2680,213,1706469,334562
BWI,SAV,2,200,218,2,549,2677712,334562
CLE,SAV,11,11734,15831,320,641,2094051,334562
BQK,SAV,1,70,70,1,62,103020,334562
LGA,SAV,48,51778,64242,1201,722,37937002,334562
MSP,SAV,8,1302,1426,28,1092,3237612,334562
IAD,SAV,29,52237,65616,1216,515,10755872,334562
DCA,SAV,28,4612,7922,119,520,10755872,334562
POB,SVN,3,206,606,3,250,354334,334562
CVG,SAV,38,30469,39531,791,515,2158643,334562
CHS,SAV,12,739,1022,13,86,647194,334562
PIT,SAV,1,28,78,1,580,2355391,334562
ORD,SAV,33,53776,72150,1095,773,19031272,334562
DTW,SAV,15,20985,25494,506,706,8847562,334562
IAH,SAV,18,36419,46550,930,851,5726705,334562
ATL,SAV,82,408001,547452,3884,215,5385586,334562
RDU,SAV,1,21,50,1,293,1090408,334562
CAE,SAV,1,24,66,1,125,732558,334562
MEM,SAV,12,29733,38050,761,545,1298529,334562
MCO,SAV,1,24,50,1,255,2060968,334562
GRK,SVN,2,288,692,4,986,379569,334562
EWN,SAV,1,5,13,1,314,119791,334562
CVG,AVP,39,23122,28302,621,499,2158643,549321
STL,AVP,2,85,94,2,795,2818688,549321
CHS,AVP,2,64,100,2,629,647194,549321
MDT,AVP,5,231,399,5,96,533802,549321
BGM,AVP,1,31,50,1,61,244870,549321
BTV,AVP,1,78,100,2,253,207028,549321
PIT,AVP,4,225,582,5,243,2355391,549321
PVD,AVP,1,35,50,1,225,1599312,549321
MKE,AVP,1,37,50,1,634,1550451,549321
PHL,AVP,49,63270,92433,2043,105,11880992,549321
JAX,AVP,1,47,50,1,819,1316528,549321
MYR,AVP,4,376,570,5,557,258790,549321
IND,AVP,1,36,50,1,567,1720796,549321
MEM,AVP,1,45,50,1,887,1298529,549321
MCO,AVP,9,2727,3151,23,944,2060968,549321
CMH,AVP,5,142,250,5,387,1779822,549321
SAV,AVP,2,68,100,2,704,334562,549321
SYR,AVP,1,16,37,1,124,645016,549321
ABE,AVP,3,129,137,3,50,811669,549321
RIC,AVP,1,19,50,1,278,1227115,549321
CLE,AVP,13,14936,21980,593,318,2094051,549321
CLT,AVP,21,23368,27146,395,509,1706469,549321
BWI,AVP,2,94,118,2,157,2677712,549321
ERI,AVP,1,50,50,1,236,279647,549321
BGR,AVP,2,78,100,2,423,149268,549321
EWR,AVP,3,7169,11211,303,93,18968501,549321
BOS,AVP,1,17,37,1,254,9089410,549321
ELM,AVP,1,39,50,1,83,87902,549321
ATL,AVP,15,25154,28600,572,714,5385586,549321
BUF,AVP,2,82,100,2,190,1124055,549321
ORD,AVP,27,28234,33878,675,631,19031272,549321
DTW,AVP,13,26795,35150,703,398,8847562,549321
IAD,AVP,1,37,160,1,189,10755872,549321
ILG,AVP,1,53,162,1,115,5940496,549321
DCA,AVP,1,18,76,1,185,10755872,549321
ISN,SHR,2,137,390,13,284,19797,28601
RIW,SHR,3,208,409,14,139,38057,28601
GCC,SHR,7,188,398,14,77,41474,28601
CYS,SHR,4,66,109,4,273,87759,28601
BIL,SHR,1,26,133,7,104,152320,28601
FMN,SOW,6,1226,5244,276,198,122407,112348
PHX,SOW,12,5287,14288,752,129,4287323,112348
IAD,SHD,14,7511,30078,890,91,10755872,117709
PHL,SHD,1,96,199,1,225,11880992,117709
MSO,SHD,1,133,162,1,1873,107552,117709
LAS,SCK,12,29121,33150,221,359,1879093,668753
AZA,SCK,6,6911,7800,52,625,4287323,668753
MCO,SYR,14,50636,57250,390,1053,2060968,645016
MEM,SYR,2,138,174,2,928,1298529,645016
IAH,SYR,3,225,288,3,1396,5726705,645016
SEA,SYR,2,335,344,2,2239,6713274,645016
ATW,SYR,1,33,50,1,627,219780,645016
RDU,SYR,2,62,166,2,519,1090408,645016
CMH,SYR,2,78,87,2,412,1779822,645016
BDL,SYR,3,131,174,3,192,1191170,645016
DFW,SYR,10,10342,12748,179,1337,12602170,645016
BOS,SYR,21,14812,31430,924,264,9089410,645016
ITH,SYR,1,7,37,1,46,101027,645016
TPA,SYR,3,210,316,3,1104,2730007,645016
CAK,SYR,2,114,346,2,314,699954,645016
ALB,SYR,1,63,76,1,119,854301,645016
EWR,SYR,29,51594,68906,1321,194,18968501,645016
PHL,SYR,82,100345,137247,2273,228,11880992,645016
ACY,SYR,14,2063,2910,24,264,270609,645016
SCE,SYR,1,118,173,1,180,145550,645016
IND,SYR,1,38,50,1,578,1720796,645016
SFO,SYR,5,820,917,5,2440,8520472,645016
FLL,SYR,13,23903,32550,325,1197,5501752,645016
SLC,SYR,2,345,367,2,1841,1111600,645016
ATL,SYR,39,80703,88768,1470,793,5385586,645016
BUF,SYR,2,127,175,2,134,1124055,645016
DTW,SYR,49,105796,136251,1291,374,8847562,645016
