Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
EWR,MSY,43,119508,167247,1429,1167,17341505,1285396
JAX,MSY,39,31215,45907,367,513,1064764,1285396
SLC,MSY,19,78750,110168,712,1428,906185,1285396
PHL,MSY,29,69873,86857,720,1088,11020546,1285396
SFO,MSY,20,39204,47138,362,1911,7996466,1285396
OKC,MSY,4,257,464,4,567,1052642,1285396
MEM,MSY,46,86691,127331,1009,349,1156598,1285396
MCO,MSY,36,167023,228409,1710,550,1502837,1285396
MSN,MSY,1,73,167,1,908,498146,1285396
MAF,MSY,2,101,244,2,722,119120,1285396
LBB,MSY,1,33,252,1,726,235445,1285396
JAN,MSY,12,1631,2182,17,160,483863,1285396
PHX,MSY,26,61902,86040,630,1301,2930726,1285396
RDU,MSY,2,125,206,2,779,721489,1285396
ATL,PFN,32,117265,178436,3106,247,3872031,146730
CLE,SAT,3,231,353,3,1241,2121415,1650418
BWI,SAT,5,2695,3991,29,1407,2480971,1650418
CLT,SAT,1,49,103,1,1096,1223835,1650418
LAS,SAT,45,142180,191364,1444,1069,1161259,1650418
SJC,SAT,1,157,167,1,1454,1690832,1650418
PDX,SAT,2,293,308,2,1714,1829786,1650418
LGA,SAT,1,109,278,2,1586,34683010,1650418
RIC,SAT,1,135,139,1,1335,1046355,1650418
MCI,SAT,2,161,231,2,706,1795891,1650418
ABQ,SAT,6,906,1005,8,609,692551,1650418
IAD,SAT,4,356,501,4,1362,9079986,1650418
DCA,SAT,2,166,289,2,1381,9079986,1650418
LAX,SAT,48,67152,95174,717,1210,23895178,1650418
MSP,SAT,3,208,300,3,1097,2830434,1650418
MSY,SAT,8,430,1173,9,495,1285396,1650418
IND,SAT,1,84,103,1,986,1438091,1650418
DFW,SAT,96,684412,902306,6468,247,9475022,1650418
DAL,SAT,36,413988,653077,4991,248,9475022,1650418
MLU,SAT,1,134,149,1,433,168867,1650418
AUS,SAT,27,13623,55478,372,70,1104612,1650418
EKO,SAT,5,1074,1116,9,1248,48011,1650418
TUL,SAT,2,160,218,2,483,831724,1650418
TPA,SAT,1,131,139,1,972,2254405,1650418
RNO,SAT,1,61,150,1,1391,315959,1650418
MIA,SAT,4,426,591,4,1143,9383038,1650418
BOS,SAT,1,128,188,1,1764,8506878,1650418
EWR,SAT,28,27470,43079,360,1569,17341505,1650418
TUS,SAT,3,329,371,3,762,790333,1650418
HOU,SAT,37,368836,542085,4076,192,4445918,1650418
IAH,SAT,80,374843,533894,4201,191,4445918,1650418
ATL,SAT,30,211324,264067,1824,874,3872031,1650418
ORD,SAT,64,195774,249765,2172,1041,17529224,1650418
ABI,SAT,1,133,147,1,211,153457,1650418
ELP,SAT,40,116252,175574,1367,496,694603,1650418
GGG,SAT,1,128,139,1,297,194512,1650418
HNL,SAT,1,118,282,1,3720,871768,1650418
PHX,SAT,69,189402,305435,2424,843,2930726,1650418
SEA,SAT,7,822,1007,7,1774,5831556,1650418
AMA,SAT,2,218,221,2,436,215931,1650418
RDU,SAT,2,394,466,3,1225,721489,1650418
ICT,SAT,1,21,30,1,563,571047,1650418
MEM,SAT,42,98393,126785,1028,625,1156598,1650418
MCO,SAT,33,41052,49686,366,1040,1502837,1650418
OAK,SAT,1,82,128,1,1476,3998233,1650418
LBB,SAT,2,123,250,2,346,235445,1650418
JAN,SAT,1,102,137,1,534,483863,1650418
MAF,SAT,7,619,998,8,277,119120,1650418
SLC,SAT,44,103325,156051,1072,1086,906185,1650418
PHL,SAT,1,48,126,1,1495,11020546,1650418
OKC,SAT,3,250,331,3,407,1052642,1650418
SFO,SAT,9,1076,1420,9,1482,7996466,1650418
JAX,SAT,2,114,194,2,1007,1064764,1650418
GJT,SAT,2,240,248,2,874,112899,1650418
CRP,SAT,3,201,398,3,135,409279,1650418
PBI,SAT,3,371,406,3,1138,4691519,1650418
FLL,SAT,2,206,289,2,1145,4691519,1650418
CVG,SAT,24,71267,90167,721,1024,1978593,1650418
GSO,SAT,3,223,303,3,1167,599064,1650418
HSV,SAT,1,93,97,1,770,340255,1650418
DSM,SAT,1,82,139,1,870,462181,1650418
PIT,SAT,1,80,139,1,1277,2418452,1650418
SNA,SAT,3,237,312,3,1177,11947589,1650418
STL,SAT,57,159547,215885,1760,786,2655631,1650418
BNA,SAT,36,32096,45584,366,822,1229700,1650418
SAN,SAT,2,245,290,2,1129,2766123,1650418
MKE,BFF,4,578,620,5,805,1459602,36892
GYY,BFF,2,234,248,2,836,8764612,36892
EKO,BFF,6,2109,2232,18,637,48011,36892
IND,BFF,2,237,248,2,918,1438091,36892
BFF,BFF,1,102,124,1,0,36892,36892
SPI,BFF,1,120,124,1,742,204012,36892
BMI,BFF,1,123,124,1,770,143366,36892
SBN,BFF,1,120,124,1,891,308160,36892
CMI,BFF,1,121,124,1,810,200333,36892
RFD,BFF,2,216,248,2,746,306413,36892
GRB,BFF,1,107,124,1,801,268695,36892
ORD,BFF,2,230,248,2,808,17529224,36892
MDW,BFF,2,103,245,2,817,17529224,36892
PDX,FSD,1,79,190,1,1278,1829786,175077
JFK,FSD,1,187,188,1,1194,34683010,175077
SLC,FSD,4,521,585,4,804,906185,175077
SFO,FSD,1,286,290,1,1403,7996466,175077
PHL,FSD,2,244,315,2,1137,11020546,175077
COS,FSD,2,240,249,2,530,510597,175077
RAP,FSD,4,118,302,5,317,108937,175077
STL,FSD,47,70017,102261,1011,471,2655631,175077
MKE,FSD,1,114,150,1,448,1459602,175077
SNA,FSD,2,171,300,2,1326,11947589,175077
DSM,FSD,1,39,115,1,211,462181,175077
MSP,FSD,95,156395,256547,2966,197,2830434,175077
LAX,FSD,1,161,190,1,1340,23895178,175077
IND,FSD,1,150,150,1,602,1438091,175077
SUX,FSD,1,37,125,1,83,138898,175077
DCA,FSD,1,190,190,1,1074,9079986,175077
IAD,FSD,1,92,100,1,1051,9079986,175077
ABQ,FSD,1,126,149,1,790,692551,175077
DFW,FSD,4,370,525,5,737,9475022,175077
OMA,FSD,1,34,100,1,163,742096,175077
RNO,FSD,3,514,596,4,1222,315959,175077
AUS,FSD,2,77,300,3,917,1104612,175077
PIR,FSD,8,4549,9826,289,185,18272,175077
EWR,FSD,1,191,194,1,1173,17341505,175077
TUS,FSD,1,145,148,1,1105,790333,175077
IAH,FSD,1,88,95,1,941,4445918,175077
ORD,FSD,5,424,611,5,462,17529224,175077
BZN,FSD,1,131,148,1,725,62561,175077
ATL,FSD,2,248,256,2,954,3872031,175077
DTW,FSD,2,280,298,2,686,8944948,175077
BIL,FSD,1,77,148,1,601,135639,175077
RDU,FSD,1,74,100,1,1091,721489,175077
PHX,FSD,1,145,149,1,1080,2930726,175077
LNK,FSD,11,1028,2122,21,188,251921,175077
MSN,FSD,1,29,125,1,374,498146,175077
MTJ,FSD,1,121,126,1,679,30790,175077
HNL,FSD,1,274,281,1,3793,871768,175077
SLC,SPI,2,220,248,2,1176,906185,204012
JAX,SPI,1,65,100,1,787,1064764,204012
PHL,SPI,1,99,142,1,766,11020546,204012
ORD,SPI,15,12495,29155,668,174,17529224,204012
DEC,SPI,1,18,19,1,43,113675,204012
HOU,SPI,1,57,100,1,771,4445918,204012
CID,SPI,2,73,146,2,176,228316,204012
FYV,SPI,1,49,68,1,361,312116,204012
BMI,SPI,3,48,95,3,59,143366,204012
SBN,SPI,1,17,30,1,218,308160,204012
SUX,SPI,1,7,30,1,392,138898,204012
DCA,SPI,1,135,140,1,680,9079986,204012
SGF,SPI,4,389,2346,68,269,345603,204012
LAX,SPI,1,169,174,1,1635,23895178,204012
BFF,SPI,1,124,124,1,742,36892,204012
SAT,SPI,2,202,215,2,868,1650418,204012
PIA,SPI,2,63,132,2,56,365232,204012
EWR,SPI,1,89,145,1,821,17341505,204012
CWA,SPI,1,26,34,1,341,123082,204012
DFW,SPI,1,60,173,1,630,9475022,204012
BOS,SPI,2,182,285,2,988,8506878,204012
EKO,SPI,1,108,124,1,1375,48011,204012
CLE,SPI,2,240,285,2,425,2121415,204012
CMI,SPI,1,9,19,1,76,200333,204012
LSE,SPI,1,19,34,1,290,121692,204012
LGA,SPI,3,352,464,3,836,34683010,204012
ALO,SPI,2,31,38,2,235,156495,204012
BDL,SPI,1,92,115,1,900,1109081,204012
RDU,SPI,2,143,200,2,655,721489,204012
PHX,SPI,1,89,142,1,1313,2930726,204012
MSN,SPI,2,56,94,2,228,498146,204012
STL,SPI,15,35910,67847,3566,84,2655631,204012
SAN,SPI,1,133,140,1,1604,2766123,204012
RAP,SPI,1,108,124,1,747,108937,204012
FWA,SPI,4,79,114,6,249,371629,204012
FYV,SGF,3,145,300,5,96,312116,345603
MSY,SGF,2,199,245,2,531,1285396,345603
SAT,SGF,1,60,100,1,607,1650418,345603
SPI,SGF,3,580,2312,68,269,204012,345603
LIT,SGF,1,145,145,1,185,579683,345603
ABQ,SGF,1,119,142,1,754,692551,345603
DCA,SGF,1,55,140,1,897,9079986,345603
MCI,SGF,1,109,115,1,159,1795891,345603
IAD,SGF,1,34,100,1,875,9079986,345603
SHV,SGF,1,53,72,1,331,359802,345603
DFW,SGF,23,68006,108817,2990,364,9475022,345603
EWR,SGF,1,63,142,1,1059,17341505,345603
RNO,SGF,1,134,140,1,1436,315959,345603
MIA,SGF,1,76,145,1,1102,9383038,345603
TUL,SGF,2,120,149,2,157,831724,345603
AUS,SGF,1,69,100,1,539,1104612,345603
ATL,SGF,2,245,255,2,563,3872031,345603
HOU,SGF,1,86,100,1,535,4445918,345603
ICT,SGF,2,134,200,2,224,571047,345603
BDL,SGF,1,67,100,1,1148,1109081,345603
MCO,SGF,1,100,100,1,926,1502837,345603
STL,SGF,81,159686,255193,2940,195,2655631,345603
SAN,SGF,1,139,142,1,1382,2766123,345603
BNA,SGF,1,82,100,1,380,1229700,345603
FSM,SGF,1,17,34,1,142,257198,345603
CLE,SGF,1,139,145,1,681,2121415,345603
CLT,SGF,2,139,200,2,709,1223835,345603
LGA,SGF,1,97,142,1,1076,34683010,345603
TYS,SGF,1,44,77,1,532,602012,345603
SLC,SGF,6,664,744,6,1027,906185,345603
JAX,SGF,3,313,415,4,817,1064764,345603
GJT,SGF,1,119,124,1,833,112899,345603
FLL,SGF,1,127,145,1,1093,4691519,345603
PBI,SGF,1,118,138,1,1065,4691519,345603
ATL,TLH,50,206378,308340,2878,223,3872031,290932
MCO,TLH,2,261,310,2,227,1502837,290932
CLT,TLH,1,70,97,1,387,1223835,290932
PNS,TLH,1,67,122,1,169,401776,290932
STL,TLH,1,76,100,1,669,2655631,290932
JAX,TLH,1,56,97,1,159,1064764,290932
MIA,TLH,1,280,284,2,403,9383038,290932
ABY,TLH,1,20,60,2,79,155001,290932
MSP,TLH,1,137,142,1,1109,2830434,290932
MSY,TLH,1,23,150,1,354,1285396,290932
MCO,HUF,1,146,173,1,833,1502837,169988
LAX,HUF,1,78,173,1,1759,23895178,169988
PDX,ALW,1,69,126,7,211,1829786,53671
SEA,ALW,12,17550,32486,878,212,5831556,53671
ICT,CID,1,36,100,1,422,571047,228316
PHX,CID,2,267,294,2,1252,2930726,228316
CMH,CID,1,39,50,1,480,1544395,228316
OAK,CID,1,125,147,1,1640,3998233,228316
BDL,CID,2,208,248,2,979,1109081,228316
DBQ,CID,4,168,342,7,63,87879,228316
DTW,CID,1,115,115,1,431,8944948,228316
ORD,CID,74,154139,275028,3234,196,17529224,228316
MSP,CID,73,65369,134557,2574,221,2830434,228316
MSY,CID,1,120,167,1,824,1285396,228316
IND,CID,1,136,148,1,321,1438091,228316
PIA,CID,6,105,510,15,135,365232,228316
EWR,CID,1,126,126,1,915,17341505,228316
BOS,CID,1,100,126,1,1061,8506878,228316
EKO,CID,3,303,372,3,1250,48011,228316
SMF,CID,1,145,147,1,1586,1707530,228316
STL,CID,50,125718,235791,2504,228,2655631,228316
DSM,CID,5,243,566,5,104,462181,228316
SLC,CID,4,484,496,4,1054,906185,228316
ALO,CID,1,16,19,1,58,156495,228316
SJC,CID,1,116,126,1,1633,1690832,228316
LSE,CID,1,22,68,2,139,121692,228316
CLE,CID,1,45,50,1,511,2121415,228316
FSM,FYV,15,1366,9968,331,47,257198,312116
BHM,FYV,1,27,48,1,454,1036121,312116
STL,FYV,40,58629,115486,2249,282,2655631,312116
SGF,FYV,2,33,98,2,96,345603,312116
TUL,FYV,1,11,34,1,97,831724,312116
DFW,FYV,30,110967,181314,4626,270,9475022,312116
ATL,FAY,31,60613,109426,3011,331,3872031,314572
ORD,POB,2,6869,8700,174,672,17529224,314572
ILM,FAY,2,38,96,2,75,257649,314572
MIA,FAY,1,108,108,1,639,9383038,314572
TPA,FAY,1,12,108,1,529,2254405,314572
DFW,POB,6,19701,33638,772,1045,9475022,314572
BNA,FAY,1,26,34,1,446,1229700,314572
CLT,FAY,45,73040,151498,1420,118,1223835,314572
JFK,FAY,2,59,68,2,479,34683010,314572
EKO,GRI,5,592,620,5,914,48011,66291
PHL,GRR,6,474,727,6,573,11020546,711725
FLL,GRR,1,84,100,1,1198,4691519,711725
CLE,GRR,27,30071,53178,1796,214,2121415,711725
BWI,GRR,1,109,125,1,528,2480971,711725
CMI,GRR,1,24,30,1,243,200333,711725
SJC,GRR,1,126,266,2,1950,1690832,711725
LGA,GRR,4,412,556,4,618,34683010,711725
SYR,GRR,2,114,233,2,477,652649,711725
GRB,GRR,1,62,149,1,171,268695,711725
AZO,GRR,1,5,30,1,45,305264,711725
LAS,GRR,2,427,431,2,1643,1161259,711725
PIT,GRR,39,70090,127710,1307,319,2418452,711725
PVD,GRR,1,117,125,1,726,1504679,711725
STL,GRR,27,22794,42587,1395,381,2655631,711725
SNA,GRR,3,249,426,3,1856,11947589,711725
MKE,GRR,27,11274,42935,584,120,1459602,711725
ROC,GRR,3,260,344,3,398,1020109,711725
SAN,GRR,2,273,340,2,1855,2766123,711725
CVG,GRR,13,101293,201221,1417,268,1978593,711725
BDL,GRR,3,262,351,3,659,1109081,711725
SEA,GRR,1,276,281,1,1807,5831556,711725
PHX,GRR,2,284,343,2,1574,2930726,711725
CMH,GRR,1,44,50,1,242,1544395,711725
MBS,GRR,1,50,126,1,86,210032,711725
OAK,GRR,2,191,273,2,1955,3998233,711725
LAN,GRR,3,37,90,3,48,450303,711725
DAY,GRR,1,54,126,1,217,859406,711725
DFW,GRR,1,81,125,1,931,9475022,711725
RNO,GRR,1,133,149,1,1788,315959,711725
MIA,GRR,2,176,247,2,1215,9383038,711725
BOS,GRR,4,469,517,4,740,8506878,711725
EWR,GRR,5,347,519,5,605,17341505,711725
IAH,GRR,1,109,109,1,1042,4445918,711725
DTW,GRR,70,192542,326873,2566,120,8944948,711725
ORD,GRR,81,235040,370956,4334,137,17529224,711725
MDW,GRR,11,12640,19665,1035,137,17529224,711725
ATL,GRR,1,113,125,1,640,3872031,711725
BUF,GRR,1,25,126,1,345,1151490,711725
IAD,GRR,2,131,332,2,502,9079986,711725
DCA,GRR,4,321,498,4,524,9079986,711725
SBN,GRR,1,18,30,1,91,308160,711725
MSP,GRR,60,104512,184031,1313,408,2830434,711725
LAX,GRR,3,705,770,3,1874,23895178,711725
MSY,GRR,1,113,125,1,927,1285396,711725
IND,GRR,1,11,147,1,221,1438091,711725
DCA,IND,45,70413,105971,1047,499,9079986,1438091
ABQ,IND,2,292,312,2,1161,692551,1438091
MCI,IND,8,750,1415,11,452,1795891,1438091
LIT,IND,2,191,274,2,475,579683,1438091
IAD,IND,2,263,436,2,476,9079986,1438091
SHV,IND,1,57,77,1,655,359802,1438091
HUF,IND,2,224,346,2,58,169988,1438091
LAX,IND,28,33651,46366,266,1814,23895178,1438091
MSP,IND,70,141102,223592,1643,503,2830434,1438091
SGF,IND,1,115,138,1,421,345603,1438091
MSY,IND,39,33438,45132,364,708,1285396,1438091
SAT,IND,1,87,97,1,986,1650418,1438091
BFF,IND,2,238,248,2,918,36892,1438091
SPI,IND,1,45,50,1,181,204012,1438091
PHX,IND,38,99097,116747,735,1489,2930726,1438091
RDU,IND,11,7477,14594,280,489,721489,1438091
CMH,IND,7,696,1239,8,182,1544395,1438091
ICT,IND,1,51,190,1,619,571047,1438091
SEA,IND,2,187,257,2,1866,5831556,1438091
MEM,IND,56,74032,108807,934,381,1156598,1438091
MCO,IND,75,186623,260137,1988,828,1502837,1438091
BDL,IND,7,523,769,7,728,1109081,1438091
HNL,IND,1,267,269,1,4341,871768,1438091
CLT,IND,67,142565,204808,1782,428,1223835,1438091
BWI,IND,24,18495,30051,255,515,2480971,1438091
CLE,IND,68,68047,123267,2204,261,2121415,1438091
LAS,IND,38,119359,157598,899,1591,1161259,1438091
TYS,IND,5,208,576,5,298,602012,1438091
SJC,IND,2,180,265,2,1925,1690832,1438091
LGA,IND,47,55269,94100,851,659,34683010,1438091
RIC,IND,2,133,256,2,508,1046355,1438091
PDX,IND,1,142,149,1,1877,1829786,1438091
JFK,IND,1,65,100,1,664,34683010,1438091
MHT,IND,1,80,109,1,802,362477,1438091
MDT,IND,3,267,438,4,506,499340,1438091
CVG,IND,19,45970,101700,717,98,1978593,1438091
FWA,IND,1,71,100,1,104,371629,1438091
BHM,IND,2,176,245,2,426,1036121,1438091
STL,IND,93,357251,530242,3841,229,2655631,1438091
ROC,IND,2,124,286,2,505,1020109,1438091
BNA,IND,6,561,811,6,249,1229700,1438091
MKE,IND,1,113,173,1,238,1459602,1438091
PIT,IND,65,152757,210501,1780,325,2418452,1438091
PVD,IND,5,507,658,5,791,1504679,1438091
SMF,IND,2,144,234,2,1884,1707530,1438091
ORD,IND,103,357821,503332,5182,177,17529224,1438091
MDW,IND,57,161142,255119,2842,162,17529224,1438091
ATL,IND,28,217092,306842,2162,432,3872031,1438091
BUF,IND,2,32,209,2,451,1151490,1438091
DTW,IND,76,236984,339474,2673,231,8944948,1438091
DET,IND,12,16520,79278,543,252,8944948,1438091
IAH,IND,49,95221,126816,1093,845,4445918,1438091
HOU,IND,3,225,518,4,862,4445918,1438091
FLL,IND,19,32255,47401,275,1005,4691519,1438091
PBI,IND,3,339,352,3,967,4691519,1438091
JAX,IND,37,35149,45170,366,688,1064764,1438091
PHL,IND,70,107319,165708,1516,587,11020546,1438091
SFO,IND,15,8974,14414,83,1944,7996466,1438091
SLC,IND,4,480,509,4,1355,906185,1438091
TPA,IND,44,34235,47734,381,838,2254405,1438091
MIA,IND,6,845,1017,6,1021,9383038,1438091
BOS,IND,18,5647,11647,114,817,8506878,1438091
TUL,IND,3,122,409,3,578,831724,1438091
ALB,IND,1,95,126,1,682,819851,1438091
AUS,IND,1,108,139,1,916,1104612,1438091
OMA,IND,3,195,383,3,517,742096,1438091
DFW,IND,21,148756,202939,1461,762,9475022,1438091
DAY,IND,3,210,346,3,110,859406,1438091
EWR,IND,52,74989,120815,1050,644,17341505,1438091
TUS,IND,1,88,139,1,1473,790333,1438091
MSY,JAX,36,29389,45252,366,513,1285396,1064764
LAX,JAX,1,212,302,1,2153,23895178,1064764
SAT,JAX,1,138,142,1,1007,1650418,1064764
MSP,JAX,1,134,150,1,1174,2830434,1064764
DCA,JAX,33,54850,74778,668,634,9079986,1064764
ILM,JAX,1,208,216,2,342,257649,1064764
MCI,JAX,3,269,393,3,956,1795891,1064764
ABQ,JAX,1,128,137,1,1480,692551,1064764
IND,JAX,35,31293,46084,362,688,1438091,1064764
TLH,JAX,1,76,100,1,159,290932,1064764
SAV,JAX,5,273,819,6,117,285257,1064764
JFK,JAX,1,75,142,1,829,34683010,1064764
LGA,JAX,39,54160,80574,659,834,34683010,1064764
CLT,JAX,86,234867,312314,2117,329,1223835,1064764
BWI,JAX,61,109808,200720,1658,663,2480971,1064764
CLE,JAX,1,98,103,1,753,2121415,1064764
TYS,JAX,1,63,126,1,391,602012,1064764
IAH,JAX,35,66864,84980,732,817,4445918,1064764
HOU,JAX,2,33,244,2,816,4445918,1064764
ORD,JAX,31,65376,89654,725,865,17529224,1064764
ATL,JAX,93,563106,748971,4235,270,3872031,1064764
BUF,JAX,1,18,324,3,874,1151490,1064764
MDW,JAX,1,139,173,1,849,17529224,1064764
DTW,JAX,37,82008,110552,1010,814,8944948,1064764
TPA,JAX,37,45440,82260,659,180,2254405,1064764
BOS,JAX,3,240,338,3,1011,8506878,1064764
MIA,JAX,37,69304,96531,2565,334,9383038,1064764
DFW,JAX,60,191144,297590,2148,919,9475022,1064764
MOB,JAX,1,83,97,1,391,398886,1064764
EWR,JAX,60,88719,136628,1063,821,17341505,1064764
PHL,JAX,48,84921,112475,950,742,11020546,1064764
MYR,JAX,1,34,126,1,273,174555,1064764
FLL,JAX,40,165954,225338,1777,318,4691519,1064764
PBI,JAX,6,770,1126,6,279,4691519,1064764
STL,JAX,52,74581,109579,1081,753,2655631,1064764
BNA,JAX,37,106395,134658,1085,484,1229700,1064764
PNS,JAX,21,20725,42769,363,328,401776,1064764
PIT,JAX,14,9292,14151,127,695,2418452,1064764
CVG,JAX,20,67586,95671,722,614,1978593,1064764
GSP,JAX,1,32,144,1,306,524183,1064764
GSO,JAX,1,11,141,1,399,599064,1064764
CHS,JAX,2,237,324,2,193,542232,1064764
BHM,JAX,1,35,100,1,365,1036121,1064764
RDU,JAX,17,24871,42662,840,408,721489,1064764
CAE,JAX,1,142,142,1,240,612073,1064764
MEM,JAX,39,52727,73892,676,576,1156598,1064764
MCO,JAX,16,1484,2010,20,143,1502837,1064764
BDL,JAX,3,351,411,3,935,1109081,1064764
FLO,OAJ,1,11,30,1,128,191016,143376
MYR,OAJ,1,19,50,1,109,174555,143376
ATL,OAJ,13,27405,49160,1638,399,3872031,143376
ILM,OAJ,6,109,216,6,42,257649,143376
FAY,OAJ,2,33,96,2,73,314572,143376
IAH,LCH,31,41158,75397,2667,127,4445918,189145
HOU,LCH,1,34,34,1,128,4445918,189145
BWI,LCH,1,107,141,1,1128,2480971,189145
CLE,LCH,2,204,231,2,1005,2121415,189145
GPT,LCH,1,41,48,1,249,230690,189145
JAN,LCH,3,66,106,3,240,483863,189145
BPT,LCH,1,24,30,1,49,375135,189145
FLL,LCH,1,111,149,1,845,4691519,189145
CLL,LCH,1,12,30,1,190,164092,189145
BTR,LCH,4,125,152,4,127,673407,189145
LIT,LCH,3,109,124,3,322,579683,189145
MSY,LCH,1,100,104,1,179,1285396,189145
MSP,LCH,1,57,100,1,1018,2830434,189145
AEX,LCH,3,60,83,3,92,145426,189145
MLU,LCH,3,48,68,3,179,168867,189145
MOB,LCH,2,54,80,2,300,398886,189145
DFW,LCH,9,27412,40970,1205,295,9475022,189145
ACT,LCH,1,10,19,1,259,203214,189145
RDU,MYR,7,2944,8648,172,152,721489,174555
FLO,MYR,1,14,30,1,58,191016,174555
DCA,MYR,1,118,126,1,372,9079986,174555
ILM,MYR,1,40,126,1,71,257649,174555
DTW,MYR,9,23504,31746,267,636,8944948,174555
MDW,MYR,10,15759,28918,243,738,17529224,174555
ATL,MYR,43,117696,191203,3373,317,3872031,174555
BOS,MYR,4,7443,11783,99,738,8506878,174555
MIA,MYR,1,106,126,1,549,9383038,174555
EWR,MYR,10,26087,40983,349,550,17341505,174555
GSO,MYR,1,137,144,1,176,599064,174555
CHS,MYR,1,30,97,1,84,542232,174555
PIT,MYR,15,4282,4621,42,476,2418452,174555
ACY,MYR,11,30409,38054,309,466,237988,174555
PHL,MYR,17,4069,4766,42,473,11020546,174555
FLL,MYR,1,120,126,1,529,4691519,174555
LGA,MYR,4,9627,12870,110,563,34683010,174555
JFK,MYR,9,17422,24219,203,558,34683010,174555
CLT,MYR,52,199550,302450,2278,156,1223835,174555
CLE,MYR,10,14668,23491,183,557,2121415,174555
AZO,LBF,1,124,124,1,786,305264,34913
SBN,LBF,1,100,124,1,747,308160,34913
EKO,LBF,5,603,620,5,789,48011,34913
GYY,LBF,1,123,124,1,691,8764612,34913
MSY,PHL,35,78608,97598,717,1088,1285396,11020546
LAX,PHL,64,267829,425405,2559,2401,23895178,11020546
MSP,PHL,99,197234,309797,2587,980,2830434,11020546
SAT,PHL,1,61,104,1,1495,1650418,11020546
IND,PHL,45,118918,162848,1568,587,1438091,11020546
MCI,PHL,47,85223,141277,1233,1039,1795891,11020546
IAD,PHL,62,36157,74099,594,134,9079986,11020546
DCA,PHL,42,47304,69178,657,119,9079986,11020546
FLL,PHL,47,215267,256977,1888,992,4691519,11020546
PBI,PHL,47,162327,187280,1377,951,4691519,11020546
SFO,PHL,54,258677,391546,2368,2521,7996466,11020546
JAX,PHL,45,88303,112924,960,742,1064764,11020546
SLC,PHL,17,63996,90746,702,1926,906185,11020546
MYR,PHL,16,4081,4486,41,473,174555,11020546
MIA,PHL,72,253492,335118,2362,1013,9383038,11020546
BOS,PHL,127,532647,922406,6715,280,8506878,11020546
TPA,PHL,60,276941,363624,2538,920,2254405,11020546
BGR,PHL,1,334,356,1,473,144431,11020546
ALB,PHL,54,119306,221720,1788,212,819851,11020546
OMA,PHL,1,118,118,1,1088,742096,11020546
EWR,PHL,36,37578,80248,1301,81,17341505,11020546
DFW,PHL,70,326585,483937,3506,1302,9475022,11020546
DAY,PHL,27,44407,70159,703,477,859406,11020546
PIT,PHL,105,377709,557862,4115,267,2418452,11020546
PVD,PHL,53,165704,238427,1788,238,1504679,11020546
MHT,PHL,50,126565,174267,1507,290,362477,11020546
BTV,PHL,44,84178,124645,1072,336,192689,11020546
GSO,PHL,60,89917,156784,1404,365,599064,11020546
MDT,PHL,31,10365,31422,235,83,499340,11020546
CVG,PHL,37,140568,269733,1789,507,1978593,11020546
GSP,PHL,19,25114,35484,356,514,524183,11020546
CHS,PHL,1,43,104,1,550,542232,11020546
MKE,PHL,25,43979,71951,978,690,1459602,11020546
ROC,PHL,58,108588,198559,1714,257,1020109,11020546
BNA,PHL,45,76419,119628,1034,675,1229700,11020546
STL,PHL,65,159744,265916,2007,813,2655631,11020546
LAS,PHL,25,133370,155580,1151,2176,1161259,11020546
SAN,PHL,14,52155,65372,361,2369,2766123,11020546
IAH,PHL,55,196744,300110,2629,1324,4445918,11020546
ORD,PHL,162,614441,1160468,9918,678,17529224,11020546
BUF,PHL,53,121408,214897,1770,279,1151490,11020546
ATL,PHL,144,728172,1003570,7075,665,3872031,11020546
MDW,PHL,6,666,973,7,668,17529224,11020546
DTW,PHL,119,266805,418576,3381,453,8944948,11020546
DET,PHL,8,16496,59568,408,441,8944948,11020546
PHX,PHL,36,195296,280446,2042,2075,2930726,11020546
CMH,PHL,86,131333,236270,2171,405,1544395,11020546
RDU,PHL,85,194214,301273,3354,336,721489,11020546
TTN,PHL,2,1456,386,5,37,331474,11020546
ROA,PHL,1,99,108,1,310,277424,11020546
SEA,PHL,14,74270,103209,568,2378,5831556,11020546
MEM,PHL,46,63301,106068,956,874,1156598,11020546
MCO,PHL,79,441920,519763,3571,861,1502837,11020546
BDL,PHL,84,169487,282819,2099,196,1109081,11020546
GRB,PHL,1,63,125,1,733,268695,11020546
RIC,PHL,65,115566,179065,1718,198,1046355,11020546
SYR,PHL,46,89964,150154,1422,228,652649,11020546
PWM,PHL,47,73069,108285,1034,365,465099,11020546
JFK,PHL,50,72965,218344,4621,94,34683010,11020546
LGA,PHL,33,21721,43084,370,96,34683010,11020546
AVP,PHL,28,25847,38463,360,105,552211,11020546
ABE,PHL,9,1043,1254,10,55,714749,11020546
CLT,PHL,94,399230,546204,3809,447,1223835,11020546
BWI,PHL,62,65298,104933,802,90,2480971,11020546
CLE,PHL,106,145551,313374,2863,363,2121415,11020546
YKM,CLM,2,99,248,2,175,218808,64273
EKO,CLM,8,828,992,8,631,48011,64273
