Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
PHX,IND,60,164893,210361,1460,1489,3600163,1600165
BIS,IND,1,173,175,1,875,96846,1600165
GEG,IND,1,133,252,1,1645,430867,1600165
SEA,IND,8,716,1286,8,1866,6277876,1600165
CSG,IND,1,77,173,1,503,281683,1600165
RDU,IND,4,381,635,5,489,889313,1600165
CAE,IND,1,29,32,1,491,673209,1600165
AMA,IND,1,136,137,1,902,232791,1600165
COU,IND,1,54,129,1,324,151486,1600165
ROA,IND,1,16,32,1,380,289522,1600165
PHL,IND,63,65304,119531,1275,587,11575576,1600165
SFO,IND,17,32664,48427,270,1944,8306286,1600165
JAX,IND,34,33980,46411,371,688,1194706,1600165
OKC,IND,2,41,181,2,689,1131487,1600165
SCE,IND,2,153,223,2,452,140606,1600165
MYR,IND,1,36,40,1,583,211086,1600165
FLL,IND,38,51804,79285,364,1005,5280671,1600165
CHO,IND,1,93,175,1,436,182525,1600165
SLC,IND,4,423,488,4,1355,1016377,1600165
COS,IND,2,259,348,2,988,572399,1600165
PBI,IND,3,277,381,3,967,5280671,1600165
MKE,IND,34,14110,25235,955,238,1528417,1600165
LAS,IND,55,150414,190224,1134,1591,1572924,1600165
SAN,IND,3,246,403,3,1783,2926814,1600165
LEX,IND,1,39,40,1,151,426187,1600165
BNA,IND,10,808,1121,10,249,1386743,1600165
MHK,IND,1,134,148,1,557,112656,1600165
SNA,IND,2,187,240,2,1793,12717433,1600165
ROC,IND,1,26,50,1,505,1039674,1600165
PIT,IND,45,87718,156799,1400,325,2400193,1600165
SMF,IND,3,187,372,3,1884,1967052,1600165
RAP,IND,3,521,525,3,913,115849,1600165
PVD,IND,3,356,564,3,791,1617323,1600165
STL,IND,42,91270,158581,1545,229,2743862,1600165
CVG,IND,70,105031,153093,2599,98,2066256,1600165
GSO,IND,1,104,104,1,427,661123,1600165
DSM,IND,1,50,50,1,407,504107,1600165
BTV,IND,3,264,400,3,749,203265,1600165
BHM,IND,3,215,237,3,426,1073439,1600165
GSP,IND,2,96,166,2,401,577255,1600165
MHT,IND,2,176,237,2,802,393018,1600165
FWA,IND,2,33,62,2,104,398574,1600165
MDW,IND,67,228454,412707,5488,162,18572324,1600165
ORD,IND,105,347039,509403,5811,177,18572324,1600165
DTW,IND,84,180501,337761,2707,231,8985512,1600165
ELP,IND,1,321,355,1,1250,694672,1600165
IAH,IND,69,118688,151523,1624,845,5084017,1600165
HOU,IND,2,167,307,2,862,5084017,1600165
ATL,IND,55,236033,324661,2726,432,4673146,1600165
BZN,IND,2,184,350,2,1326,74723,1600165
AGS,IND,2,309,348,2,500,509465,1600165
BKW,IND,2,343,350,2,309,78587,1600165
BUF,IND,2,163,254,2,451,1154212,1600165
CID,IND,1,41,50,1,321,243094,1600165
MSP,IND,79,148122,263876,2030,503,3078253,1600165
LAX,IND,52,87495,117422,711,1814,25434866,1600165
SAT,IND,2,194,295,2,986,1808267,1600165
MSY,IND,31,35136,50748,370,708,1312039,1600165
MCI,IND,32,32637,51558,376,451,1912368,1600165
DCA,IND,33,39660,63587,1256,499,10172752,1600165
IAD,IND,19,43260,62882,1242,476,10172752,1600165
ABQ,IND,3,321,446,3,1161,766154,1600165
IDA,IND,1,129,175,1,1355,106193,1600165
LIT,IND,1,56,137,1,475,629617,1600165
BOS,IND,16,26360,44176,872,817,8916374,1600165
DFW,IND,44,183862,279911,2820,762,11164066,1600165
AFW,IND,2,312,346,2,770,11164066,1600165
DLH,IND,1,40,120,1,574,275582,1600165
DAL,IND,1,34,59,1,756,11164066,1600165
DAY,IND,4,282,475,4,110,845508,1600165
CPR,IND,1,37,50,1,1070,67957,1600165
EWR,IND,70,62469,109006,1546,644,18671320,1600165
TOL,IND,3,98,114,3,183,669292,1600165
TPA,IND,36,45248,72898,821,838,2522780,1600165
EKO,IND,2,130,244,2,1554,44934,1600165
BGR,IND,3,398,420,3,959,147123,1600165
RNO,IND,3,338,390,3,1776,374743,1600165
OMA,IND,5,288,657,6,517,790535,1600165
AUS,IND,1,29,134,1,920,1382693,1600165
TUL,IND,1,127,137,1,578,876919,1600165
FNT,IND,1,34,40,1,260,439544,1600165
ALB,IND,3,298,335,3,682,839741,1600165
MIA,IND,13,7343,11707,84,1021,10561342,1600165
CLE,IND,34,48669,73573,1544,261,2136026,1600165
BWI,IND,29,80387,140960,1029,515,2621815,1600165
CLT,IND,56,148071,250242,2044,428,1436890,1600165
AVL,IND,2,338,350,2,360,381906,1600165
CMI,IND,3,282,400,3,108,215601,1600165
ANC,IND,2,315,350,2,3020,339131,1600165
LGA,IND,50,166572,308920,3884,659,37342640,1600165
JFK,IND,9,5171,10134,202,664,37342640,1600165
SJC,IND,4,359,742,4,1925,1723138,1600165
RIC,IND,4,411,528,4,508,1139312,1600165
PDX,IND,1,174,182,1,1877,2034000,1600165
PWM,IND,3,851,1050,6,868,506179,1600165
ABE,IND,1,165,173,1,577,765926,1600165
SYR,IND,1,44,50,1,578,649679,1600165
SAV,IND,2,220,350,2,596,304965,1600165
AZO,IND,1,39,50,1,177,321092,1600165
KTN,IND,1,74,173,1,2329,13266,1600165
FCA,IND,1,135,175,1,1503,79167,1600165
GRB,IND,1,107,175,1,342,290972,1600165
CLT,JAX,60,206299,316764,2417,329,1436890,1194706
BWI,JAX,29,90400,147039,1073,663,2621815,1194706
CLE,JAX,3,374,450,9,753,2136026,1194706
LGA,JAX,28,55462,72468,1306,834,37342640,1194706
JFK,JAX,5,6441,10848,211,829,37342640,1194706
SAV,JAX,1,50,50,1,117,304965,1194706
PVD,JAX,4,447,645,4,963,1617323,1194706
PIT,JAX,3,579,631,3,695,2400193,1194706
BHM,JAX,24,40683,50005,365,365,1073439,1194706
CVG,JAX,37,88404,122931,1516,614,2066256,1194706
CHS,JAX,5,247,632,5,193,576539,1194706
MHT,JAX,2,221,274,2,1028,393018,1194706
AEX,JAX,2,267,346,2,648,145545,1194706
STL,JAX,20,51961,72220,1128,753,2743862,1194706
CRW,JAX,1,168,173,1,544,306154,1194706
GSO,JAX,1,36,50,1,399,661123,1194706
GSP,JAX,1,81,124,1,306,577255,1194706
BNA,JAX,38,108657,140931,1091,484,1386743,1194706
SAN,JAX,1,124,252,1,2089,2926814,1194706
DFW,JAX,40,137842,192893,2064,919,11164066,1194706
BOS,JAX,2,233,399,2,1011,8916374,1194706
EWR,JAX,55,89222,127294,1326,821,18671320,1194706
TPA,JAX,42,60098,107207,1440,180,2522780,1194706
MIA,JAX,19,45049,75097,1169,334,10561342,1194706
OPF,JAX,9,2348,2768,16,327,10561342,1194706
FLL,JAX,40,171073,315400,2335,318,5280671,1194706
PBI,JAX,2,147,261,2,279,5280671,1194706
ACY,JAX,8,874,2100,17,738,261810,1194706
PHL,JAX,49,98868,141803,1057,742,11575576,1194706
JAX,JAX,1,7,366,3,0,1194706,1194706
MCI,JAX,1,57,137,1,956,1912368,1194706
DCA,JAX,30,34124,68375,1377,634,10172752,1194706
IAD,JAX,13,57025,72226,1442,631,10172752,1194706
GNV,JAX,1,13,37,1,65,241310,1194706
IND,JAX,25,33534,50275,366,688,1600165,1194706
MSY,JAX,28,27747,50143,366,513,1312039,1194706
MSP,JAX,25,42998,62441,585,1174,3078253,1194706
SAT,JAX,1,92,142,1,1007,1808267,1194706
MCO,JAX,15,1502,2329,16,143,1803474,1194706
SFB,JAX,7,311,881,7,121,1803474,1194706
MEM,JAX,30,39961,57060,855,576,1238075,1194706
BDL,JAX,3,369,455,3,935,1173575,1194706
GPT,JAX,4,405,488,4,441,249989,1194706
CMH,JAX,2,160,187,2,659,1678827,1194706
RDU,JAX,2,168,187,2,408,889313,1194706
ICT,JAX,1,126,130,1,1027,579800,1194706
CAE,JAX,1,260,287,1,240,673209,1194706
SEA,JAX,2,384,459,2,2443,6277876,1194706
ATL,JAX,105,699466,939075,5359,270,4673146,1194706
BUF,JAX,2,152,491,2,874,1154212,1194706
AGS,JAX,3,170,366,3,199,509465,1194706
DTW,JAX,44,79523,110049,1018,814,8985512,1194706
ORD,JAX,13,66726,79029,1582,865,18572324,1194706
MDW,JAX,2,62,259,2,849,18572324,1194706
IAH,JAX,51,95327,119245,1452,817,5084017,1194706
HOU,JAX,3,292,497,3,816,5084017,1194706
CLT,OAJ,24,47034,81886,2048,190,1436890,156018
EWN,OAJ,1,14,50,1,36,116813,156018
ORD,OAJ,1,116,173,1,744,18572324,156018
CHS,LCH,3,122,150,3,801,576539,193277
BHM,LCH,1,41,50,1,448,1073439,193277
GSO,LCH,2,89,100,2,872,661123,193277
CRW,LCH,1,13,37,1,874,306154,193277
CVG,LCH,1,42,50,1,784,2066256,193277
GSP,LCH,2,88,100,2,722,577255,193277
PNS,LCH,1,50,50,1,362,433589,193277
MKE,LCH,2,89,100,2,932,1528417,193277
BNA,LCH,2,134,154,2,561,1386743,193277
MHK,LCH,1,140,148,1,651,112656,193277
LEX,LCH,1,35,50,1,735,426187,193277
SAV,LCH,3,223,273,3,725,304965,193277
JFK,LCH,1,25,104,1,1311,37342640,193277
RIC,LCH,1,40,50,1,1045,1139312,193277
CLT,LCH,3,158,200,4,797,1436890,193277
TYS,LCH,1,37,50,1,664,641551,193277
CMH,LCH,1,111,124,1,897,1678827,193277
CAE,LCH,1,28,50,1,757,673209,193277
RDU,LCH,4,182,187,4,926,889313,193277
PHX,LCH,1,130,137,1,1127,3600163,193277
JAN,LCH,1,56,100,2,240,509068,193277
MEM,LCH,1,34,50,1,388,1238075,193277
ABQ,LCH,1,138,148,1,850,766154,193277
MCI,LCH,1,75,104,1,638,1912368,193277
LIT,LCH,3,124,150,3,322,629617,193277
IAD,LCH,1,39,50,1,1083,10172752,193277
IAH,LCH,24,40140,73899,1537,127,5084017,193277
ORD,LCH,2,234,287,2,869,18572324,193277
ATL,LCH,2,192,266,2,571,4673146,193277
AGS,LCH,1,10,37,1,699,509465,193277
TCM,LCH,2,531,946,7,1951,3138938,193277
DAL,LCH,2,180,223,2,284,11164066,193277
DFW,LCH,1,101,104,1,295,11164066,193277
BOS,LCH,1,124,124,1,1493,8916374,193277
JAX,LCH,2,85,100,2,690,1194706,193277
IAD,MYR,1,73,128,1,372,10172752,211086
DCA,MYR,10,1055,1461,30,372,10172752,211086
ILM,MYR,1,83,126,1,71,294349,211086
FLL,MYR,8,13469,25988,169,529,5280671,211086
ACY,MYR,18,39789,51824,371,466,261810,211086
PHL,MYR,19,3019,4561,86,473,11575576,211086
ACY,CRE,1,24,32,1,452,261810,211086
EWR,MYR,52,38133,59335,581,550,18671320,211086
OMA,MYR,1,170,170,1,1067,790535,211086
BOS,MYR,18,3691,4800,113,738,8916374,211086
DFW,MYR,5,465,900,18,1048,11164066,211086
CHS,MYR,1,54,66,1,84,576539,211086
CVG,MYR,36,40227,51940,1204,489,2066256,211086
MHT,MYR,3,711,2682,18,757,393018,211086
GSP,MYR,1,132,350,7,206,577255,211086
MDT,MYR,1,19,50,1,465,516171,211086
BNA,MYR,1,29,126,1,471,1386743,211086
PIT,MYR,4,643,800,16,476,2400193,211086
MEM,MYR,2,184,244,2,638,1238075,211086
SFB,MYR,3,401,2533,17,364,1803474,211086
RDU,MYR,1,17,19,1,152,889313,211086
GPT,MYR,1,78,122,1,636,249989,211086
CLT,MYR,64,193053,262594,2089,156,1436890,211086
BWI,MYR,11,3716,10296,84,399,2621815,211086
LGA,MYR,38,73104,96870,792,563,37342640,211086
JFK,MYR,1,50,50,1,558,37342640,211086
ATL,MYR,84,186010,261935,4056,317,4673146,211086
DTW,MYR,28,48951,65911,498,636,8985512,211086
ORD,MYR,14,4466,7280,181,753,18572324,211086
OFK,LBF,4,225,2869,151,179,49828,35773
EAR,LBF,1,5,19,1,93,49979,35773
SFO,PHL,69,235715,326465,2197,2521,8306286,11575576
JAX,PHL,53,97971,141164,1064,742,1194706,11575576
SCE,PHL,12,24441,52725,1425,153,140606,11575576
IPT,PHL,11,5219,11181,435,129,118243,11575576
MYR,PHL,19,4335,6206,114,473,211086,11575576
ACY,PHL,11,5467,11830,621,46,261810,11575576
FLL,PHL,96,347919,457141,3074,992,5280671,11575576
PBI,PHL,41,149088,179822,1280,951,5280671,11575576
CHO,PHL,22,12117,29356,797,210,182525,11575576
SLC,PHL,16,64863,105284,716,1926,1016377,11575576
MCO,PHL,100,504219,619432,4050,861,1803474,11575576
MEM,PHL,26,54403,90887,1004,874,1238075,11575576
SFB,PHL,1,332,346,2,837,1803474,11575576
MSN,PHL,1,40,60,1,764,526419,11575576
CMH,PHL,70,97136,168899,1938,405,1678827,11575576
BDL,PHL,76,147553,252029,1787,196,1173575,11575576
CAE,PHL,39,19210,47498,1108,522,673209,11575576
PHX,PHL,58,256280,340444,2428,2075,3600163,11575576
ROA,PHL,18,17392,34611,930,310,289522,11575576
RDG,PHL,10,4577,10102,531,52,384547,11575576
SEA,PHL,27,112380,142076,1015,2378,6277876,11575576
RDU,PHL,70,176590,269526,3177,336,889313,11575576
ICT,PHL,2,196,250,2,1205,579800,11575576
CRW,PHL,24,7561,18323,395,356,306154,11575576
GSP,PHL,41,28794,56616,1299,514,577255,11575576
STL,PHL,36,147120,253400,2910,813,2743862,11575576
BGM,PHL,14,30861,70217,1896,165,249645,11575576
MHT,PHL,68,131240,221232,1821,290,393018,11575576
GSO,PHL,43,74552,133355,1286,365,661123,11575576
BHM,PHL,15,9182,16300,326,772,1073439,11575576
MDT,PHL,29,62045,109656,2922,83,516171,11575576
CVG,PHL,104,160227,280143,4321,507,2066256,11575576
BTV,PHL,39,60830,102838,1561,336,203265,11575576
CHS,PHL,22,22018,30956,844,550,576539,11575576
ORH,PHL,2,1899,5069,137,242,778060,11575576
SAN,PHL,30,97661,119228,833,2369,2926814,11575576
ROC,PHL,72,78931,152985,1822,257,1039674,11575576
LAS,PHL,50,270972,338606,2129,2176,1572924,11575576
BNA,PHL,32,48712,97059,835,675,1386743,11575576
MKE,PHL,74,60637,103377,1746,690,1528417,11575576
SNA,PHL,4,8100,10320,86,2380,12717433,11575576
HVN,PHL,20,15416,49099,1327,157,837258,11575576
SBY,PHL,17,40166,78550,2117,106,112757,11575576
PIT,PHL,104,264015,406444,2732,267,2400193,11575576
PVD,PHL,77,153581,250065,1739,238,1617323,11575576
ATL,PHL,121,733799,935407,7221,665,4673146,11575576
AGS,PHL,1,165,300,6,583,509465,11575576
BUF,PHL,46,134448,218971,1799,279,1154212,11575576
DTW,PHL,118,250252,455726,4582,453,8985512,11575576
ORD,PHL,128,631227,1011089,8791,678,18572324,11575576
MDW,PHL,16,128328,184196,1052,668,18572324,11575576
YIP,PHL,1,45,168,1,462,8985512,11575576
IAH,PHL,74,191930,314979,2718,1324,5084017,11575576
IND,PHL,44,68742,115622,1193,587,1600165,11575576
GRR,PHL,1,13,110,1,573,759978,11575576
DCA,PHL,98,111176,210695,2474,119,10172752,11575576
MCI,PHL,35,70601,124892,987,1038,1912368,11575576
IAD,PHL,31,35620,54196,1495,134,10172752,11575576
ABQ,PHL,1,87,150,1,1747,766154,11575576
MSP,PHL,92,209589,364181,3064,980,3078253,11575576
LAX,PHL,65,298474,382989,2546,2401,25434866,11575576
MSY,PHL,48,92202,123963,927,1088,1312039,11575576
PWM,PHL,33,99366,173564,1413,365,506179,11575576
LGA,PHL,79,93187,171950,2661,96,37342640,11575576
JFK,PHL,25,9811,17988,433,94,37342640,11575576
RIC,PHL,97,83212,171493,2358,198,1139312,11575576
ABE,PHL,19,49242,90047,2427,55,765926,11575576
AVP,PHL,37,38243,76187,1971,105,550507,11575576
SAV,PHL,7,1594,1832,34,629,304965,11575576
SYR,PHL,71,65948,125234,1930,228,649679,11575576
BWI,PHL,93,118457,203968,2808,90,2621815,11575576
CLT,PHL,89,305955,470198,3025,447,1436890,11575576
CLE,PHL,82,88877,167402,3033,363,2136026,11575576
TYS,PHL,4,355,1066,28,554,641551,11575576
GRB,PHL,2,224,332,2,733,290972,11575576
EWR,PHL,51,17021,30004,531,81,18671320,11575576
BOS,PHL,127,494806,781246,8352,280,8916374,11575576
ELM,PHL,28,24334,57523,1669,180,89816,11575576
DFW,PHL,53,290586,449001,3485,1302,11164066,11575576
DAY,PHL,16,25186,34174,1034,477,845508,11575576
DAL,PHL,1,49,63,1,1294,11164066,11575576
LAW,PHL,2,232,346,2,1325,110484,11575576
MWA,PHL,1,115,129,1,756,62315,11575576
ITH,PHL,15,18227,32345,1349,192,99203,11575576
TPA,PHL,97,326892,429454,2883,920,2522780,11575576
BGR,PHL,22,21752,33035,964,473,147123,11575576
RNO,PHL,1,118,161,1,2348,374743,11575576
OMA,PHL,1,6,84,1,1088,790535,11575576
CAK,PHL,1,102,122,1,335,700286,11575576
ALB,PHL,38,125197,215803,1757,212,839741,11575576
MIA,PHL,90,230851,364936,2391,1013,10561342,11575576
UCA,PHL,1,45,148,1,226,295786,11575576
EKO,CLM,6,611,732,6,631,44934,66349
SEA,CLM,12,21893,50949,1377,72,6277876,66349
VEL,RKS,8,156,304,16,83,26180,36559
EKO,RKS,6,553,732,6,354,44934,36559
AEX,RKS,1,56,120,1,1157,145545,36559
ORD,RKS,1,90,129,1,1091,18572324,36559
RIW,RKS,1,15,19,1,106,35800,36559
PHL,IPT,11,4291,11238,438,129,11575576,118243
GGG,IPT,1,108,173,1,1157,197353,118243
PIT,IPT,12,22519,38463,1271,181,2400193,118243
AGS,ACY,10,1177,1226,10,588,509465,261810
BUF,ACY,19,4121,6447,52,323,1154212,261810
DTW,ACY,29,47666,74964,523,497,8985512,261810
RIC,ACY,12,531,680,13,201,1139312,261810
SYR,ACY,12,1219,1952,16,264,649679,261810
PWM,ACY,7,738,1098,9,364,506179,261810
CLE,ACY,15,5578,8912,73,406,2136026,261810
CLT,ACY,13,2608,5734,47,456,1436890,261810
BWI,ACY,1,7,114,6,114,2621815,261810
TYS,ACY,12,1270,1636,14,574,641551,261810
JST,ACY,1,113,122,1,234,148710,261810
CAE,ACY,7,982,1368,11,526,673209,261810
RDU,ACY,23,3899,7786,69,338,889313,261810
ROA,ACY,9,821,1427,12,328,289522,261810
MCO,ACY,25,87724,108077,718,852,1803474,261810
ISO,ACY,13,1075,1675,17,330,58027,261810
SFB,ACY,4,394,1098,9,829,1803474,261810
CMH,ACY,8,795,1124,9,444,1678827,261810
GSO,ACY,27,5693,10250,94,374,661123,261810
CVG,ACY,21,31536,52222,1060,542,2066256,261810
MHT,ACY,9,940,1830,15,291,393018,261810
ORH,ACY,2,160,244,2,240,778060,261810
CHS,ACY,6,596,686,6,545,576539,261810
CRW,ACY,3,351,732,6,385,306154,261810
PVD,ACY,15,2766,5734,47,228,1617323,261810
PIT,ACY,17,10901,18336,149,309,2400193,261810
ROC,ACY,14,1657,3127,25,300,1039674,261810
LAS,ACY,2,189,710,2,2215,1572924,261810
SAN,ACY,1,17,18,1,2406,2926814,261810
MYR,ACY,18,38916,51592,369,466,211086,261810
JAX,ACY,8,830,1613,13,738,1194706,261810
PHL,ACY,10,4766,11855,623,46,11575576,261810
CRE,ACY,1,26,32,1,452,211086,261810
FLL,ACY,20,92426,112104,744,977,5280671,261810
PBI,ACY,10,17014,21550,169,936,5280671,261810
RWI,ACY,9,406,510,12,308,143465,261810
DCA,ACY,6,243,1700,42,139,10172752,261810
IAD,ACY,1,28,29,1,159,10172752,261810
YNG,ACY,19,6340,11420,93,345,589856,261810
GFL,ACY,1,23,50,1,273,125864,261810
FAY,ACY,12,1275,1400,13,389,346913,261810
TPA,ACY,16,41426,51798,364,914,2522780,261810
BGR,ACY,1,27,32,1,473,147123,261810
ALB,ACY,10,1246,2074,17,231,839741,261810
ERI,ACY,9,952,1708,14,345,282200,261810
CAK,ACY,14,2801,3834,31,377,700286,261810
UCA,ACY,10,1874,3172,26,258,295786,261810
BOS,ACY,23,3779,7904,157,274,8916374,261810
DAY,ACY,4,451,976,8,515,845508,261810
PIA,BWG,1,100,156,1,310,364769,108281
ALO,BWG,1,147,148,1,500,161540,108281
GSP,BWG,1,115,129,1,276,577255,108281
YNG,BWG,1,116,173,1,428,589856,108281
SMF,CEC,2,49,90,3,255,1967052,27722
ACV,CEC,12,3156,19380,646,56,128219,27722
SFO,CEC,12,7878,10920,365,304,8306286,27722
MQT,IMT,11,201,969,51,56,64623,32034
MKE,IMT,12,4765,10260,540,198,1528417,32034
ESC,IMT,11,2027,5073,267,50,38060,32034
ORD,IMT,1,340,1520,80,265,18572324,32034
PDX,LMT,12,28038,53021,1433,240,2034000,64549
RAP,LMT,1,100,120,1,952,115849,64549
ACV,LMT,1,25,37,1,148,128219,64549
EUG,LMT,1,21,37,1,155,330447,64549
RDM,LMT,2,85,148,4,147,129322,64549
RDD,LMT,1,20,70,1,118,174417,64549
SEA,LMT,1,130,140,1,366,6277876,64549
MFR,LMT,1,17,37,1,60,189469,64549
COS,OKC,8,1078,1725,28,458,572399,1131487
SLC,OKC,39,91215,115398,1068,866,1016377,1131487
CLL,OKC,3,233,300,3,339,191990,1131487
PHL,OKC,3,356,554,4,1261,11575576,1131487
OKC,OKC,3,345,1038,6,0,1131487,1131487
GJT,OKC,2,192,259,2,654,124510,1131487
SFO,OKC,3,268,520,4,1383,8306286,1131487
CRP,OKC,1,81,137,1,525,403458,1131487
ORD,OKC,46,110379,148823,3064,693,18572324,1131487
DTW,OKC,11,11892,18111,259,900,8985512,1131487
ELP,OKC,1,108,129,1,563,694672,1131487
MDW,OKC,4,215,498,4,691,18572324,1131487
YIP,OKC,1,69,173,1,892,8985512,1131487
ATL,OKC,32,91562,155381,1095,761,4673146,1131487
BZN,OKC,1,50,50,1,1008,74723,1131487
IAH,OKC,57,113939,147164,1960,395,5084017,1131487
HOU,OKC,44,104473,177933,1338,419,5084017,1131487
AUS,OKC,5,864,1180,7,351,1382693,1131487
TUL,OKC,31,27252,65711,712,111,876919,1131487
YUM,OKC,2,294,360,3,993,169297,1131487
RNO,OKC,4,492,594,4,1248,374743,1131487
OMA,OKC,2,141,258,2,418,790535,1131487
RDM,OKC,1,100,120,1,1387,129322,1131487
MIA,OKC,2,295,349,2,1223,10561342,1131487
TPA,OKC,1,129,129,1,1023,2522780,1131487
EKO,OKC,5,475,610,5,1057,44934,1131487
ALB,OKC,2,147,295,2,1371,839741,1131487
EWR,OKC,14,15225,29583,589,1325,18671320,1131487
TUS,OKC,1,88,129,1,800,903320,1131487
DFW,OKC,110,261056,374787,5409,175,11164066,1131487
DAL,OKC,51,121841,285270,2241,181,11164066,1131487
DAY,OKC,1,69,70,1,796,845508,1131487
FAT,OKC,1,302,379,1,1239,844194,1131487
CLE,OKC,4,253,310,4,948,2136026,1131487
BWI,OKC,3,356,540,4,1180,2621815,1131487
CMI,OKC,1,28,50,1,602,215601,1131487
LGA,OKC,1,211,258,2,1341,37342640,1131487
PDX,OKC,3,393,480,3,1484,2034000,1131487
SJC,OKC,1,173,176,1,1359,1723138,1131487
TYS,OKC,1,45,50,1,766,641551,1131487
CMH,OKC,1,91,129,1,866,1678827,1131487
BDL,OKC,2,130,179,2,1415,1173575,1131487
MEM,OKC,47,70036,106389,1451,432,1238075,1131487
LBB,OKC,5,366,556,7,269,259146,1131487
MCO,OKC,12,2905,4658,34,1068,1803474,1131487
OAK,OKC,3,234,359,3,1375,4153143,1131487
OGG,OKC,1,208,211,1,3673,134742,1131487
PHX,OKC,36,105519,148532,1085,833,3600163,1131487
RDU,OKC,3,242,389,3,1058,889313,1131487
ICT,OKC,4,126,201,4,156,579800,1131487
BFI,OKC,5,763,1160,7,1521,6277876,1131487
SEA,OKC,4,409,555,4,1519,6277876,1131487
AMA,OKC,3,145,278,3,233,232791,1131487
COU,OKC,3,204,253,3,379,151486,1131487
XNA,OKC,4,105,177,4,195,382645,1131487
IND,OKC,3,65,140,3,689,1600165,1131487
MSP,OKC,17,33282,49561,715,695,3078253,1131487
MSY,OKC,1,100,120,1,567,1312039,1131487
LAX,OKC,18,2913,3310,20,1187,25434866,1131487
FSD,OKC,5,882,1384,8,567,203151,1131487
SAT,OKC,1,25,50,1,407,1808267,1131487
MCI,OKC,63,135668,255584,1950,313,1912368,1131487
LIT,OKC,4,324,451,4,308,629617,1131487
ABQ,OKC,10,5091,8628,258,510,766154,1131487
BFL,OKC,1,123,173,1,1209,706963,1131487
DCA,OKC,2,111,305,2,1158,10172752,1131487
IAD,OKC,2,142,220,2,1136,10172752,1131487
TCL,OKC,2,288,293,2,590,195194,1131487
MKC,OKC,2,240,346,2,306,1912368,1131487
SAN,OKC,3,374,523,4,1136,2926814,1131487
LAS,OKC,26,38015,43206,257,987,1572924,1131487
BNA,OKC,6,452,899,15,615,1386743,1131487
MHK,OKC,1,31,50,1,264,112656,1131487
RST,OKC,5,1423,2025,12,647,171822,1131487
LEX,OKC,2,140,223,2,743,426187,1131487
NZY,OKC,1,89,120,1,1139,2926814,1131487
MKE,OKC,1,46,50,1,736,1528417,1131487
PIT,OKC,11,2162,3416,20,1010,2400193,1131487
PVD,OKC,1,116,137,1,1477,1617323,1131487
STL,OKC,50,167082,265151,2023,462,2743862,1131487
CVG,OKC,38,48024,72580,1339,756,2066256,1131487
MDT,OKC,8,1478,2249,13,1184,516171,1131487
DSM,OKC,3,204,274,3,474,504107,1131487
GSO,OKC,1,160,173,1,992,661123,1131487
PHL,SFO,63,219622,319727,2129,2521,11575576,8306286
CEC,SFO,12,7816,10710,357,304,27722,8306286
SBA,SFO,12,72107,104450,2559,262,402366,8306286
GJT,SFO,1,136,138,1,759,124510,8306286
OKC,SFO,1,100,120,1,1383,1131487,8306286
SBP,SFO,12,33760,53220,1774,191,254240,8306286
SLC,SFO,91,256465,397390,3561,599,1016377,8306286
COS,SFO,1,99,116,1,963,572399,8306286
FLL,SFO,1,122,195,1,2583,5280671,8306286
ATL,SFO,79,309024,437674,2422,2139,4673146,8306286
ORD,SFO,132,958050,1267532,6900,1846,18572324,8306286
MDW,SFO,27,211368,296412,1401,1854,18572324,8306286
DTW,SFO,31,167009,205478,1185,2079,8985512,8306286
IAH,SFO,96,272071,370085,2603,1635,5084017,8306286
HOU,SFO,1,64,148,1,1649,5084017,8306286
LAX,SFO,145,749231,1133575,8385,337,25434866,8306286
MSP,SFO,57,287186,361092,2010,1589,3078253,8306286
MSY,SFO,27,30778,45288,365,1911,1312039,8306286
IND,SFO,15,33686,47642,266,1944,1600165,8306286
IAD,SFO,72,269966,428190,2469,2419,10172752,8306286
BFL,SFO,12,13399,24060,803,238,706963,8306286
TWF,SFO,5,431,1500,11,536,85480,8306286
MCI,SFO,13,30396,46190,396,1499,1912368,8306286
SBN,SFO,1,118,183,1,1929,315623,8306286
GNV,SFO,1,154,173,1,2356,241310,8306286
OGG,SFO,54,283283,335246,1286,2338,134742,8306286
MEM,SFO,20,36921,48536,362,1807,1238075,8306286
MCO,SFO,16,43047,64410,368,2445,1803474,8306286
MFR,SFO,13,72304,93072,2156,329,189469,8306286
OAK,SFO,10,1042,1366,10,11,4153143,8306286
MOD,SFO,12,14578,39060,1302,78,486512,8306286
PHX,SFO,113,360852,522469,3742,651,3600163,8306286
SEA,SFO,122,577810,805163,5704,679,6277876,8306286
RDD,SFO,12,39860,66060,2202,199,174417,8306286
BFI,SFO,1,55,148,1,684,6277876,8306286
AMA,SFO,1,122,129,1,1160,232791,8306286
HNL,SFO,105,624772,777698,3020,2398,888026,8306286
MEI,SFO,1,76,182,1,1932,105631,8306286
CLE,SFO,28,37401,56118,423,2161,2136026,8306286
CLT,SFO,30,111599,143936,920,2296,1436890,8306286
BWI,SFO,26,53916,76279,496,2457,2621815,8306286
ANC,SFO,4,12003,15288,84,2018,339131,8306286
JFK,SFO,85,432974,668643,3924,2586,37342640,8306286
PDX,SFO,96,359430,521448,4409,550,2034000,8306286
SJC,SFO,5,639,784,5,30,1723138,8306286
